area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,B,Cable,0.144983462,0.144983462,0.144983462,0.144983462,0.144983462,0.000000000
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,R,Fiber,0.005512679,0.005512679,0.005512679,0.005512679,0.005512679,0.005512679
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,B,Fiber,0.017640573,0.017640573,0.017640573,0.017640573,0.017640573,0.005788313
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,R,All Fixed Wireless,0.885336273,0.847023153,0.847023153,0.477398015,0,0
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,B,All Fixed Wireless,0.973539140,0.914829107,0.901874311,0.479603087,0,0
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,R,Licensed Fixed Wireless,0.885336273,0.847023153,0.847023153,0.477398015,0,0
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,B,Licensed Fixed Wireless,0.973539140,0.914829107,0.901874311,0.479603087,0,0
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,R,Other,0,0,0,0,0,0.000000000
Nontribal,Census Place,4544575,Marion,"Marion, SC",3628,B,Other,0,0,0,0,0,0.000000000
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.949641422,0.914650485
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.678540468,0.548506581
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,All Wired,0.981558830,0.981401214,0.969343526,0.956970604,0.949641422,0.914650485
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,All Wired,0.819922768,0.808968398,0.768539680,0.700922058,0.678540468,0.548506581
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,Any Terrestrial,0.986838994,0.986681378,0.978721727,0.969107101,0.949641422,0.914650485
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,Any Terrestrial,0.981007172,0.942548664,0.934904248,0.821026086,0.678540468,0.548506581
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,All Wired and Licensed Fixed Wireless,0.985105209,0.984947592,0.976199858,0.965403105,0.949641422,0.914650485
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,All Wired and Licensed Fixed Wireless,0.980849555,0.940893687,0.933170463,0.808259122,0.678540468,0.548506581
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,Copper,0.488218142,0.474269052,0.288911656,0.066356687,0,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,Copper,0.488060525,0.474111435,0.288911656,0.066356687,0,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,Cable/Fiber,0.949641422,0.949641422,0.949641422,0.949641422,0.949641422,0.914650485
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,Cable/Fiber,0.678540468,0.678540468,0.678540468,0.678540468,0.678540468,0.548506581
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,Cable,0.925210813,0.925210813,0.925210813,0.925210813,0.925210813,0.057766569
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,Cable,0.205453542,0.205453542,0.205453542,0.205453542,0.205453542,0.003073528
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,Fiber,0.910000788,0.910000788,0.910000788,0.910000788,0.910000788,0.909921980
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,Fiber,0.550476791,0.550476791,0.550476791,0.550476791,0.550476791,0.548112538
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,All Fixed Wireless,0.936401608,0.807707463,0.807707463,0.633619671,0,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,All Fixed Wireless,0.942469856,0.785247064,0.784222555,0.484750571,0,0.000000000
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,Unlicensed Fixed Wireless,0.236425250,0.236425250,0.236425250,0.218299314,0,0.000000000
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,Unlicensed Fixed Wireless,0.236425250,0.236425250,0.236425250,0.218299314,0,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,Licensed Fixed Wireless,0.927732682,0.787296083,0.787296083,0.551737726,0,0.000000000
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,Licensed Fixed Wireless,0.936401608,0.752777997,0.750650169,0.355110726,0,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,R,Other,0,0.000000000,0,0,0,0
Nontribal,Census Place,4545115,Mauldin,"Mauldin, SC",12689,B,Other,0.000000000,0,0,0,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.983796296,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.678240741,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,All Wired,1.000000000,1.000000000,0.997685185,0.983796296,0.983796296,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,All Wired,1.000000000,1.000000000,0.833333333,0.678240741,0.678240741,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,Any Terrestrial,1.000000000,1.000000000,0.997685185,0.983796296,0.983796296,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,Any Terrestrial,1.000000000,1.000000000,0.944444444,0.678240741,0.678240741,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,0.997685185,0.983796296,0.983796296,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,0.944444444,0.678240741,0.678240741,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,Copper,0.337962963,0.337962963,0.164351852,0.000000000,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,Copper,0.337962963,0.337962963,0.164351852,0,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,Cable/Fiber,0.983796296,0.983796296,0.983796296,0.983796296,0.983796296,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,Cable/Fiber,0.678240741,0.678240741,0.678240741,0.678240741,0.678240741,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,Cable,0.902777778,0.902777778,0.902777778,0.902777778,0.902777778,0.000000000
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,Cable,0.122685185,0.122685185,0.122685185,0.122685185,0.122685185,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,Fiber,0.662037037,0.662037037,0.662037037,0.662037037,0.662037037,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,Fiber,0.662037037,0.662037037,0.662037037,0.662037037,0.662037037,0.662037037
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,All Fixed Wireless,0.518518519,0,0,0,0.000000000,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,All Fixed Wireless,0.833333333,0.569444444,0.495370370,0,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,Licensed Fixed Wireless,0.518518519,0,0,0,0.000000000,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,Licensed Fixed Wireless,0.833333333,0.569444444,0.495370370,0,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,R,Other,0,0.000000000,0,0,0,0
Nontribal,Census Place,4545295,Mayesville,"Mayesville, SC",432,B,Other,0,0,0,0,0,0.000000000
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.872078721,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.105781058,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,All Wired,0.998769988,0.998769988,0.996309963,0.872078721,0.872078721,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,All Wired,0.995079951,0.995079951,0.988929889,0.105781058,0.105781058,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,Any Terrestrial,0.998769988,0.998769988,0.996309963,0.874538745,0.872078721,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,Any Terrestrial,0.996309963,0.996309963,0.990159902,0.105781058,0.105781058,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,All Wired and Licensed Fixed Wireless,0.998769988,0.998769988,0.996309963,0.874538745,0.872078721,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,All Wired and Licensed Fixed Wireless,0.996309963,0.996309963,0.990159902,0.105781058,0.105781058,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,Copper,0.007380074,0.007380074,0,0,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,Copper,0.007380074,0.007380074,0,0,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,Cable/Fiber,0.996309963,0.996309963,0.996309963,0.872078721,0.872078721,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,Cable/Fiber,0.988929889,0.988929889,0.988929889,0.105781058,0.105781058,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,Cable,0.981549815,0.981549815,0.981549815,0.857318573,0.857318573,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,Cable,0.969249692,0.969249692,0.969249692,0.086100861,0.086100861,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,Fiber,0.024600246,0.024600246,0.024600246,0.024600246,0.024600246,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,Fiber,0.024600246,0.024600246,0.024600246,0.024600246,0.024600246,0.024600246
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,All Fixed Wireless,0.079950800,0.044280443,0.044280443,0.012300123,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,All Fixed Wireless,0.217712177,0.186961870,0.134071341,0,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,Licensed Fixed Wireless,0.079950800,0.044280443,0.044280443,0.012300123,0.000000000,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,Licensed Fixed Wireless,0.217712177,0.186961870,0.134071341,0,0,0.000000000
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,R,Other,0,0,0,0,0.000000000,0
Nontribal,Census Place,4545430,Mayo,"Mayo, SC",813,B,Other,0,0,0,0,0.000000000,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.993773350,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.993773350,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,All Wired,0.995018680,0.995018680,0.993773350,0.993773350,0.993773350,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,All Wired,0.993773350,0.993773350,0.993773350,0.993773350,0.993773350,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,Any Terrestrial,0.995018680,0.995018680,0.995018680,0.993773350,0.993773350,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.993773350,0.993773350,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,All Wired and Licensed Fixed Wireless,0.995018680,0.995018680,0.995018680,0.993773350,0.993773350,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.993773350,0.993773350,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,Copper,0.222914072,0.222914072,0.003735990,0,0,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,Copper,0.001245330,0.001245330,0,0,0,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,Cable/Fiber,0.993773350,0.993773350,0.993773350,0.993773350,0.993773350,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,Cable/Fiber,0.993773350,0.993773350,0.993773350,0.993773350,0.993773350,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,Cable,0.459526775,0.459526775,0.459526775,0.459526775,0.459526775,0.000000000
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,Cable,0.459526775,0.459526775,0.459526775,0.459526775,0.459526775,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,Fiber,0.936488169,0.936488169,0.936488169,0.936488169,0.936488169,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,Fiber,0.936488169,0.936488169,0.936488169,0.936488169,0.936488169,0.936488169
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,All Fixed Wireless,0.412204234,0.290161893,0.290161893,0.104607721,0,0.000000000
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,All Fixed Wireless,0.554171856,0.439601494,0.439601494,0.110834371,0,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,Licensed Fixed Wireless,0.412204234,0.290161893,0.290161893,0.104607721,0,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,Licensed Fixed Wireless,0.554171856,0.439601494,0.439601494,0.110834371,0.000000000,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,R,Other,0.000000000,0,0,0,0,0
Nontribal,Census Place,4545790,Meggett,"Meggett, SC",803,B,Other,0,0,0,0,0,0.000000000
Nontribal,Census Place,4547050,Modoc,"Modoc, SC",396,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.992424242,0.992424242
Nontribal,Census Place,4547050,Modoc,"Modoc, SC",396,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.992424242,0.992424242
Nontribal,Census Place,4547050,Modoc,"Modoc, SC",396,R,All Wired,0.992424242,0.992424242,0.992424242,0.992424242,0.992424242,0.992424242
Nontribal,Census Place,4547050,Modoc,"Modoc, SC",396,B,All Wired,0.992424242,0.992424242,0.992424242,0.992424242,0.992424242,0.992424242
Nontribal,Census Place,4547050,Modoc,"Modoc, SC",396,R,Any Terrestrial,0.992424242,0.992424242,0.992424242,0.992424242,0.992424242,0.992424242
Nontribal,Census Place,4547050,Modoc,"Modoc, SC",396,B,Any Terrestrial,0.992424242,0.992424242,0.992424242,0.992424242,0.992424242,0.992424242
Nontribal,Census Place,4547050,Modoc,"Modoc, SC",396,R,All Wired and Licensed Fixed Wireless,0.992424242,0.992424242,0.992424242,0.992424242,0.992424242,0.992424242
